Request id,Pickup point,Status,Request timestamp,Request Date,Request hour,Time Slot,Drop timestamp
1966,Airport,Trip Completed,12-07-2016 12:05,12-07-2016,12,Afternoon,12-07-2016 13:12
2827,City,Trip Completed,13-07-2016 05:18,13-07-2016,5,Early Morning,13-07-2016 06:18
2945,Airport,Trip Completed,13-07-2016 06:34,13-07-2016,6,Early Morning,13-07-2016 07:28
3365,City,Trip Completed,13-07-2016 13:47,13-07-2016,13,Afternoon,13-07-2016 14:51
3548,Airport,Trip Completed,13-07-2016 18:07,13-07-2016,18,Evening,13-07-2016 19:12
3753,City,Trip Completed,13-07-2016 20:30,13-07-2016,20,Night,13-07-2016 21:42
4569,Airport,Trip Completed,14-07-2016 09:48,14-07-2016,9,Morning,14-07-2016 10:49
6309,Airport,Trip Completed,15-07-2016 18:29,15-07-2016,18,Evening,15-07-2016 19:42
6437,City,Trip Completed,15-07-2016 19:53,15-07-2016,19,Evening,15-07-2016 20:26
517,Airport,Trip Completed,11-07-2016 09:45,11-07-2016,9,Morning,11-07-2016 10:24
1406,Airport,Trip Completed,12-07-2016 03:02,12-07-2016,3,Late Night,12-07-2016 03:55
1643,Airport,Trip Completed,12-07-2016 07:18,12-07-2016,7,Early Morning,12-07-2016 08:10
2108,Airport,Trip Completed,12-07-2016 16:14,12-07-2016,16,Evening,12-07-2016 16:48
2647,City,Trip Completed,12-07-2016 22:46,12-07-2016,22,Night,12-07-2016 23:18
3129,City,Trip Completed,13-07-2016 08:41,13-07-2016,8,Morning,13-07-2016 09:41
3738,Airport,Trip Completed,13-07-2016 20:15,13-07-2016,20,Night,13-07-2016 20:55
4422,Airport,Trip Completed,14-07-2016 08:13,14-07-2016,8,Morning,14-07-2016 09:13
4790,City,Trip Completed,14-07-2016 16:43,14-07-2016,16,Evening,14-07-2016 17:56
5496,City,Trip Completed,15-07-2016 04:59,15-07-2016,4,Early Morning,15-07-2016 05:34
6484,Airport,Trip Completed,15-07-2016 20:19,15-07-2016,20,Night,15-07-2016 21:01
6731,Airport,Trip Completed,15-07-2016 23:23,15-07-2016,23,Night,16-07-2016 00:11
629,Airport,Trip Completed,11-07-2016 12:14,11-07-2016,12,Afternoon,11-07-2016 13:00
745,Airport,Trip Completed,11-07-2016 15:48,11-07-2016,15,Afternoon,11-07-2016 16:45
1064,City,Trip Completed,11-07-2016 19:53,11-07-2016,19,Evening,11-07-2016 20:31
1886,Airport,Trip Completed,12-07-2016 10:10,12-07-2016,10,Morning,12-07-2016 10:35
5608,Airport,Trip Completed,15-07-2016 06:18,15-07-2016,6,Early Morning,15-07-2016 07:07
5877,City,Trip Completed,15-07-2016 09:37,15-07-2016,9,Morning,15-07-2016 10:08
6100,Airport,Trip Completed,15-07-2016 14:44,15-07-2016,14,Afternoon,15-07-2016 15:41
6659,Airport,Trip Completed,15-07-2016 22:15,15-07-2016,22,Night,15-07-2016 23:07
2162,Airport,Trip Completed,12-07-2016 17:34,12-07-2016,17,Evening,12-07-2016 18:33
3294,Airport,Trip Completed,13-07-2016 11:23,13-07-2016,11,Morning,13-07-2016 12:14
3686,City,Trip Completed,13-07-2016 19:33,13-07-2016,19,Evening,13-07-2016 20:34
4784,City,Trip Completed,14-07-2016 16:41,14-07-2016,16,Evening,14-07-2016 17:15
5896,City,Trip Completed,15-07-2016 09:47,15-07-2016,9,Morning,15-07-2016 10:32
6190,City,Trip Completed,15-07-2016 17:11,15-07-2016,17,Evening,15-07-2016 17:55
6551,City,Trip Completed,15-07-2016 21:03,15-07-2016,21,Night,15-07-2016 22:17
145,City,Trip Completed,11-07-2016 05:32,11-07-2016,5,Early Morning,11-07-2016 06:37
735,City,Trip Completed,11-07-2016 15:27,11-07-2016,15,Afternoon,11-07-2016 16:32
918,Airport,Trip Completed,11-07-2016 18:22,11-07-2016,18,Evening,11-07-2016 19:04
1478,City,Trip Completed,12-07-2016 05:16,12-07-2016,5,Early Morning,12-07-2016 06:13
1957,City,Trip Completed,12-07-2016 11:45,12-07-2016,11,Morning,12-07-2016 12:55
3097,City,Trip Completed,13-07-2016 08:15,13-07-2016,8,Morning,13-07-2016 09:12
3981,Airport,Trip Completed,13-07-2016 23:13,13-07-2016,23,Night,13-07-2016 23:38
4175,City,Trip Completed,14-07-2016 05:11,14-07-2016,5,Early Morning,14-07-2016 06:15
6237,City,Trip Completed,15-07-2016 17:50,15-07-2016,17,Evening,15-07-2016 18:49
738,City,Trip Completed,11-07-2016 15:30,11-07-2016,15,Afternoon,11-07-2016 16:44
2731,City,Trip Completed,13-07-2016 02:38,13-07-2016,2,Late Night,13-07-2016 03:16
2863,Airport,Trip Completed,13-07-2016 05:46,13-07-2016,5,Early Morning,13-07-2016 06:22
3528,Airport,Trip Completed,13-07-2016 17:50,13-07-2016,17,Evening,13-07-2016 18:17
4653,City,Trip Completed,14-07-2016 11:58,14-07-2016,11,Morning,14-07-2016 12:55
5042,City,Trip Completed,14-07-2016 19:21,14-07-2016,19,Evening,14-07-2016 20:05
360,Airport,Trip Completed,11-07-2016 08:02,11-07-2016,8,Morning,11-07-2016 09:05
771,Airport,Trip Completed,11-07-2016 16:19,11-07-2016,16,Evening,11-07-2016 17:34
1274,City,Trip Completed,11-07-2016 22:01,11-07-2016,22,Night,11-07-2016 23:21
1501,City,Trip Completed,12-07-2016 05:41,12-07-2016,5,Early Morning,12-07-2016 06:47
1972,City,Trip Completed,12-07-2016 12:22,12-07-2016,12,Afternoon,12-07-2016 12:43
2871,City,Trip Completed,13-07-2016 05:53,13-07-2016,5,Early Morning,13-07-2016 07:00
3395,City,Trip Completed,13-07-2016 14:52,13-07-2016,14,Afternoon,13-07-2016 15:33
3572,City,Trip Completed,13-07-2016 18:25,13-07-2016,18,Evening,13-07-2016 19:31
4118,Airport,Trip Completed,14-07-2016 04:28,14-07-2016,4,Early Morning,14-07-2016 05:26
4739,City,Trip Completed,14-07-2016 14:52,14-07-2016,14,Afternoon,14-07-2016 15:37
6556,City,Trip Completed,15-07-2016 21:09,15-07-2016,21,Night,15-07-2016 21:38
6677,Airport,Trip Completed,15-07-2016 22:29,15-07-2016,22,Night,15-07-2016 23:22
1104,Airport,Trip Completed,11-07-2016 20:17,11-07-2016,20,Night,11-07-2016 21:20
1596,Airport,Trip Completed,12-07-2016 06:39,12-07-2016,6,Early Morning,12-07-2016 07:30
1835,Airport,Trip Completed,12-07-2016 09:35,12-07-2016,9,Morning,12-07-2016 10:30
2110,Airport,Trip Completed,12-07-2016 16:19,12-07-2016,16,Evening,12-07-2016 17:12
2759,Airport,Trip Completed,13-07-2016 03:50,13-07-2016,3,Late Night,13-07-2016 04:33
3010,Airport,Trip Completed,13-07-2016 07:26,13-07-2016,7,Early Morning,13-07-2016 08:40
3403,City,Trip Completed,13-07-2016 15:16,13-07-2016,15,Afternoon,13-07-2016 15:45
3856,Airport,Trip Completed,13-07-2016 21:34,13-07-2016,21,Night,13-07-2016 22:26
4472,City,Trip Completed,14-07-2016 08:39,14-07-2016,8,Morning,14-07-2016 09:55
5199,City,Trip Completed,14-07-2016 20:50,14-07-2016,20,Night,14-07-2016 21:57
5612,City,Trip Completed,15-07-2016 06:15,15-07-2016,6,Early Morning,15-07-2016 07:17
6614,Airport,Trip Completed,15-07-2016 21:40,15-07-2016,21,Night,15-07-2016 22:56
191,Airport,Trip Completed,11-07-2016 05:55,11-07-2016,5,Early Morning,11-07-2016 06:45
333,City,Trip Completed,11-07-2016 07:43,11-07-2016,7,Early Morning,11-07-2016 08:53
488,Airport,Trip Completed,11-07-2016 09:35,11-07-2016,9,Morning,11-07-2016 10:20
1780,City,Trip Completed,12-07-2016 08:58,12-07-2016,8,Morning,12-07-2016 09:45
2235,Airport,Trip Completed,12-07-2016 18:12,12-07-2016,18,Evening,12-07-2016 19:14
2516,City,Trip Completed,12-07-2016 21:05,12-07-2016,21,Night,12-07-2016 22:18
4209,City,Trip Completed,14-07-2016 05:37,14-07-2016,5,Early Morning,14-07-2016 06:42
4726,City,Trip Completed,14-07-2016 13:52,14-07-2016,13,Afternoon,14-07-2016 15:04
5088,Airport,Trip Completed,14-07-2016 19:52,14-07-2016,19,Evening,14-07-2016 21:06
5352,Airport,Trip Completed,14-07-2016 23:01,14-07-2016,23,Night,14-07-2016 23:45
6024,Airport,Trip Completed,15-07-2016 12:43,15-07-2016,12,Afternoon,15-07-2016 13:55
6196,Airport,Trip Completed,15-07-2016 17:19,15-07-2016,17,Evening,15-07-2016 18:03
6297,City,Trip Completed,15-07-2016 18:21,15-07-2016,18,Evening,15-07-2016 18:57
125,City,Trip Completed,11-07-2016 05:12,11-07-2016,5,Early Morning,11-07-2016 06:17
1611,City,Trip Completed,12-07-2016 06:49,12-07-2016,6,Early Morning,12-07-2016 07:44
1814,City,Trip Completed,12-07-2016 09:19,12-07-2016,9,Morning,12-07-2016 09:59
3088,City,Trip Completed,13-07-2016 08:12,13-07-2016,8,Morning,13-07-2016 09:01
3384,Airport,Trip Completed,13-07-2016 14:40,13-07-2016,14,Afternoon,13-07-2016 15:34
4218,Airport,Trip Completed,14-07-2016 05:38,14-07-2016,5,Early Morning,14-07-2016 06:24
5757,City,Trip Completed,15-07-2016 08:12,15-07-2016,8,Morning,15-07-2016 09:17
5958,Airport,Trip Completed,15-07-2016 10:48,15-07-2016,10,Morning,15-07-2016 11:49
6314,City,Trip Completed,15-07-2016 18:31,15-07-2016,18,Evening,15-07-2016 19:30
249,City,Trip Completed,11-07-2016 06:31,11-07-2016,6,Early Morning,11-07-2016 07:14
728,City,Trip Completed,11-07-2016 15:05,11-07-2016,15,Afternoon,11-07-2016 16:09
3042,City,Trip Completed,13-07-2016 07:38,13-07-2016,7,Early Morning,13-07-2016 08:32
3620,City,Trip Completed,13-07-2016 18:54,13-07-2016,18,Evening,13-07-2016 20:08
4276,City,Trip Completed,14-07-2016 06:22,14-07-2016,6,Early Morning,14-07-2016 07:23
4735,City,Trip Completed,14-07-2016 14:43,14-07-2016,14,Afternoon,14-07-2016 15:51
1353,Airport,Trip Completed,11-07-2016 23:51,11-07-2016,23,Night,12-07-2016 00:34
1568,City,Trip Completed,12-07-2016 06:18,12-07-2016,6,Early Morning,12-07-2016 06:52
2465,City,Trip Completed,12-07-2016 20:38,12-07-2016,20,Night,12-07-2016 21:37
3688,City,Trip Completed,13-07-2016 19:39,13-07-2016,19,Evening,13-07-2016 20:40
4727,City,Trip Completed,14-07-2016 14:06,14-07-2016,14,Afternoon,14-07-2016 15:02
5348,City,Trip Completed,14-07-2016 22:50,14-07-2016,22,Night,14-07-2016 23:45
6537,Airport,Trip Completed,15-07-2016 20:52,15-07-2016,20,Night,15-07-2016 22:03
1941,Airport,Trip Completed,12-07-2016 11:29,12-07-2016,11,Morning,12-07-2016 12:09
3766,Airport,Trip Completed,13-07-2016 20:33,13-07-2016,20,Night,13-07-2016 21:24
4243,Airport,Trip Completed,14-07-2016 06:02,14-07-2016,6,Early Morning,14-07-2016 06:37
4717,Airport,Trip Completed,14-07-2016 13:42,14-07-2016,13,Afternoon,14-07-2016 14:36
5682,City,Trip Completed,15-07-2016 07:16,15-07-2016,7,Early Morning,15-07-2016 08:24
6343,City,Trip Completed,15-07-2016 18:44,15-07-2016,18,Evening,15-07-2016 19:21
6726,Airport,Trip Completed,15-07-2016 23:22,15-07-2016,23,Night,16-07-2016 00:12
238,City,Trip Completed,11-07-2016 06:27,11-07-2016,6,Early Morning,11-07-2016 07:15
2624,City,Trip Completed,12-07-2016 22:16,12-07-2016,22,Night,12-07-2016 23:17
2787,City,Trip Completed,13-07-2016 04:54,13-07-2016,4,Early Morning,13-07-2016 05:29
3992,City,Trip Completed,13-07-2016 23:24,13-07-2016,23,Night,14-07-2016 00:04
4974,City,Trip Completed,14-07-2016 18:44,14-07-2016,18,Evening,14-07-2016 19:16
5478,Airport,Trip Completed,15-07-2016 04:43,15-07-2016,4,Early Morning,15-07-2016 05:44
5641,City,Trip Completed,15-07-2016 06:46,15-07-2016,6,Early Morning,15-07-2016 07:16
128,City,Trip Completed,11-07-2016 05:12,11-07-2016,5,Early Morning,11-07-2016 05:48
627,City,Trip Completed,11-07-2016 12:12,11-07-2016,12,Afternoon,11-07-2016 13:10
1766,Airport,Trip Completed,12-07-2016 08:45,12-07-2016,8,Morning,12-07-2016 09:52
2089,City,Trip Completed,12-07-2016 15:49,12-07-2016,15,Afternoon,12-07-2016 16:32
3565,City,Trip Completed,13-07-2016 18:13,13-07-2016,18,Evening,13-07-2016 18:50
3954,Airport,Trip Completed,13-07-2016 22:43,13-07-2016,22,Night,14-07-2016 00:03
4204,City,Trip Completed,14-07-2016 05:36,14-07-2016,5,Early Morning,14-07-2016 06:23
4651,City,Trip Completed,14-07-2016 11:54,14-07-2016,11,Morning,14-07-2016 12:47
5814,City,Trip Completed,15-07-2016 08:43,15-07-2016,8,Morning,15-07-2016 09:55
6062,City,Trip Completed,15-07-2016 13:48,15-07-2016,13,Afternoon,15-07-2016 14:51
118,Airport,Trip Completed,11-07-2016 05:11,11-07-2016,5,Early Morning,11-07-2016 05:52
339,Airport,Trip Completed,11-07-2016 07:49,11-07-2016,7,Early Morning,11-07-2016 08:45
766,City,Trip Completed,11-07-2016 16:23,11-07-2016,16,Evening,11-07-2016 17:27
1133,Airport,Trip Completed,11-07-2016 20:27,11-07-2016,20,Night,11-07-2016 21:31
2458,City,Trip Completed,12-07-2016 20:33,12-07-2016,20,Night,12-07-2016 21:33
3060,Airport,Trip Completed,13-07-2016 07:56,13-07-2016,7,Early Morning,13-07-2016 09:12
3653,City,Trip Completed,13-07-2016 19:18,13-07-2016,19,Evening,13-07-2016 19:51
4321,City,Trip Completed,14-07-2016 06:56,14-07-2016,6,Early Morning,14-07-2016 07:47
5672,Airport,Trip Completed,15-07-2016 07:07,15-07-2016,7,Early Morning,15-07-2016 07:59
1698,City,Trip Completed,12-07-2016 07:56,12-07-2016,7,Early Morning,12-07-2016 08:56
2098,City,Trip Completed,12-07-2016 16:12,12-07-2016,16,Evening,12-07-2016 16:42
2733,City,Trip Completed,13-07-2016 02:37,13-07-2016,2,Late Night,13-07-2016 03:45
2917,Airport,Trip Completed,13-07-2016 06:21,13-07-2016,6,Early Morning,13-07-2016 06:53
3151,Airport,Trip Completed,13-07-2016 09:00,13-07-2016,9,Morning,13-07-2016 09:38
3358,City,Trip Completed,13-07-2016 13:30,13-07-2016,13,Afternoon,13-07-2016 14:38
5435,City,Trip Completed,15-07-2016 02:52,15-07-2016,2,Late Night,15-07-2016 03:43
5717,Airport,Trip Completed,15-07-2016 07:41,15-07-2016,7,Early Morning,15-07-2016 08:24
635,Airport,Trip Completed,11-07-2016 12:25,11-07-2016,12,Afternoon,11-07-2016 13:29
1275,Airport,Trip Completed,11-07-2016 22:05,11-07-2016,22,Night,11-07-2016 23:02
1562,Airport,Trip Completed,12-07-2016 06:16,12-07-2016,6,Early Morning,12-07-2016 07:15
2908,Airport,Trip Completed,13-07-2016 06:14,13-07-2016,6,Early Morning,13-07-2016 07:17
3414,City,Trip Completed,13-07-2016 15:28,13-07-2016,15,Afternoon,13-07-2016 16:44
3638,Airport,Trip Completed,13-07-2016 19:09,13-07-2016,19,Evening,13-07-2016 19:58
5132,Airport,Trip Completed,14-07-2016 20:11,14-07-2016,20,Night,14-07-2016 20:40
5422,City,Trip Completed,15-07-2016 02:09,15-07-2016,2,Late Night,15-07-2016 03:09
5724,City,Trip Completed,15-07-2016 07:40,15-07-2016,7,Early Morning,15-07-2016 08:48
6026,Airport,Trip Completed,15-07-2016 12:50,15-07-2016,12,Afternoon,15-07-2016 13:35
6416,City,Trip Completed,15-07-2016 19:42,15-07-2016,19,Evening,15-07-2016 20:27
995,Airport,Trip Completed,11-07-2016 19:11,11-07-2016,19,Evening,11-07-2016 19:33
1771,City,Trip Completed,12-07-2016 08:56,12-07-2016,8,Morning,12-07-2016 09:27
2729,Airport,Trip Completed,13-07-2016 02:36,13-07-2016,2,Late Night,13-07-2016 03:03
3416,City,Trip Completed,13-07-2016 15:31,13-07-2016,15,Afternoon,13-07-2016 16:06
4286,City,Trip Completed,14-07-2016 06:35,14-07-2016,6,Early Morning,14-07-2016 07:35
5012,Airport,Trip Completed,14-07-2016 18:59,14-07-2016,18,Evening,14-07-2016 20:05
6761,Airport,Trip Completed,15-07-2016 00:05,15-07-2016,0,Late Night,15-07-2016 00:47
5638,City,Trip Completed,15-07-2016 06:40,15-07-2016,6,Early Morning,15-07-2016 07:18
6191,Airport,Trip Completed,15-07-2016 17:17,15-07-2016,17,Evening,15-07-2016 18:16
443,City,Trip Completed,11-07-2016 09:05,11-07-2016,9,Morning,11-07-2016 09:45
1299,City,Trip Completed,11-07-2016 22:22,11-07-2016,22,Night,11-07-2016 23:06
1637,Airport,Trip Completed,12-07-2016 07:09,12-07-2016,7,Early Morning,12-07-2016 08:15
2099,Airport,Trip Completed,12-07-2016 16:03,12-07-2016,16,Evening,12-07-2016 17:16
2349,Airport,Trip Completed,12-07-2016 19:22,12-07-2016,19,Evening,12-07-2016 20:07
3081,City,Trip Completed,13-07-2016 08:10,13-07-2016,8,Morning,13-07-2016 08:47
3555,Airport,Trip Completed,13-07-2016 18:08,13-07-2016,18,Evening,13-07-2016 19:07
3798,City,Trip Completed,13-07-2016 20:55,13-07-2016,20,Night,13-07-2016 21:41
3982,Airport,Trip Completed,13-07-2016 23:16,13-07-2016,23,Night,14-07-2016 00:34
4082,Airport,Trip Completed,14-07-2016 02:37,14-07-2016,2,Late Night,14-07-2016 03:23
4672,City,Trip Completed,14-07-2016 12:36,14-07-2016,12,Afternoon,14-07-2016 13:47
4937,City,Trip Completed,14-07-2016 18:22,14-07-2016,18,Evening,14-07-2016 19:14
5594,Airport,Trip Completed,15-07-2016 06:05,15-07-2016,6,Early Morning,15-07-2016 07:02
540,City,Trip Completed,11-07-2016 09:56,11-07-2016,9,Morning,11-07-2016 10:52
1533,City,Trip Completed,12-07-2016 05:56,12-07-2016,5,Early Morning,12-07-2016 06:32
2359,City,Trip Completed,12-07-2016 19:31,12-07-2016,19,Evening,12-07-2016 20:28
2603,City,Trip Completed,12-07-2016 22:00,12-07-2016,22,Night,12-07-2016 22:51
2965,Airport,Trip Completed,13-07-2016 06:56,13-07-2016,6,Early Morning,13-07-2016 07:25
4002,City,Trip Completed,13-07-2016 23:39,13-07-2016,23,Night,14-07-2016 00:50
4364,Airport,Trip Completed,14-07-2016 07:26,14-07-2016,7,Early Morning,14-07-2016 08:07
4614,Airport,Trip Completed,14-07-2016 10:51,14-07-2016,10,Morning,14-07-2016 11:28
5235,Airport,Trip Completed,14-07-2016 21:08,14-07-2016,21,Night,14-07-2016 22:00
5979,Airport,Trip Completed,15-07-2016 11:35,15-07-2016,11,Morning,15-07-2016 12:11
6145,Airport,Trip Completed,15-07-2016 16:08,15-07-2016,16,Evening,15-07-2016 17:20
6363,Airport,Trip Completed,15-07-2016 19:07,15-07-2016,19,Evening,15-07-2016 19:46
2481,City,Trip Completed,12-07-2016 20:40,12-07-2016,20,Night,12-07-2016 21:37
3328,Airport,Trip Completed,13-07-2016 12:28,13-07-2016,12,Afternoon,13-07-2016 13:10
3908,Airport,Trip Completed,13-07-2016 22:07,13-07-2016,22,Night,13-07-2016 23:15
4416,City,Trip Completed,14-07-2016 08:12,14-07-2016,8,Morning,14-07-2016 09:08
4966,Airport,Trip Completed,14-07-2016 18:35,14-07-2016,18,Evening,14-07-2016 19:19
5243,City,Trip Completed,14-07-2016 21:12,14-07-2016,21,Night,14-07-2016 22:15
5697,City,Trip Completed,15-07-2016 07:32,15-07-2016,7,Early Morning,15-07-2016 08:12
5864,Airport,Trip Completed,15-07-2016 09:22,15-07-2016,9,Morning,15-07-2016 10:18
6530,Airport,Trip Completed,15-07-2016 20:51,15-07-2016,20,Night,15-07-2016 21:30
686,City,Trip Completed,11-07-2016 13:44,11-07-2016,13,Afternoon,11-07-2016 14:30
777,Airport,Trip Completed,11-07-2016 16:41,11-07-2016,16,Evening,11-07-2016 17:32
1455,Airport,Trip Completed,12-07-2016 04:56,12-07-2016,4,Early Morning,12-07-2016 05:27
1906,Airport,Trip Completed,12-07-2016 10:38,12-07-2016,10,Morning,12-07-2016 11:22
2432,Airport,Trip Completed,12-07-2016 20:15,12-07-2016,20,Night,12-07-2016 20:59
2977,Airport,Trip Completed,13-07-2016 06:52,13-07-2016,6,Early Morning,13-07-2016 07:47
3964,City,Trip Completed,13-07-2016 22:53,13-07-2016,22,Night,13-07-2016 23:34
4182,Airport,Trip Completed,14-07-2016 05:24,14-07-2016,5,Early Morning,14-07-2016 06:24
4679,City,Trip Completed,14-07-2016 12:44,14-07-2016,12,Afternoon,14-07-2016 13:39
4997,City,Trip Completed,14-07-2016 18:57,14-07-2016,18,Evening,14-07-2016 19:41
5600,City,Trip Completed,15-07-2016 06:09,15-07-2016,6,Early Morning,15-07-2016 07:12
5910,Airport,Trip Completed,15-07-2016 10:00,15-07-2016,10,Morning,15-07-2016 10:52
6597,Airport,Trip Completed,15-07-2016 21:35,15-07-2016,21,Night,15-07-2016 22:21
64,City,Trip Completed,11-07-2016 04:16,11-07-2016,4,Early Morning,11-07-2016 05:28
687,Airport,Trip Completed,11-07-2016 13:41,11-07-2016,13,Afternoon,11-07-2016 14:25
1625,City,Trip Completed,12-07-2016 07:01,12-07-2016,7,Early Morning,12-07-2016 07:49
1958,Airport,Trip Completed,12-07-2016 11:41,12-07-2016,11,Morning,12-07-2016 12:35
2160,Airport,Trip Completed,12-07-2016 17:32,12-07-2016,17,Evening,12-07-2016 18:07
2517,Airport,Trip Completed,12-07-2016 21:04,12-07-2016,21,Night,12-07-2016 22:20
2894,City,Trip Completed,13-07-2016 06:01,13-07-2016,6,Early Morning,13-07-2016 07:13
3739,Airport,Trip Completed,13-07-2016 20:21,13-07-2016,20,Night,13-07-2016 21:06
4737,City,Trip Completed,14-07-2016 14:37,14-07-2016,14,Afternoon,14-07-2016 15:47
5064,Airport,Trip Completed,14-07-2016 19:28,14-07-2016,19,Evening,14-07-2016 20:34
313,City,Trip Completed,11-07-2016 07:26,11-07-2016,7,Early Morning,11-07-2016 08:35
2107,City,Trip Completed,12-07-2016 16:18,12-07-2016,16,Evening,12-07-2016 17:14
2819,City,Trip Completed,13-07-2016 05:12,13-07-2016,5,Early Morning,13-07-2016 06:23
2932,Airport,Trip Completed,13-07-2016 06:28,13-07-2016,6,Early Morning,13-07-2016 07:11
3593,City,Trip Completed,13-07-2016 18:34,13-07-2016,18,Evening,13-07-2016 19:27
4760,City,Trip Completed,14-07-2016 15:19,14-07-2016,15,Afternoon,14-07-2016 16:37
6681,Airport,Trip Completed,15-07-2016 22:32,15-07-2016,22,Night,15-07-2016 23:34
234,City,Trip Completed,11-07-2016 06:27,11-07-2016,6,Early Morning,11-07-2016 07:23
425,Airport,Trip Completed,11-07-2016 08:48,11-07-2016,8,Morning,11-07-2016 09:34
1528,City,Trip Completed,12-07-2016 05:58,12-07-2016,5,Early Morning,12-07-2016 06:33
1671,Airport,Trip Completed,12-07-2016 07:41,12-07-2016,7,Early Morning,12-07-2016 08:50
2223,City,Trip Completed,12-07-2016 18:07,12-07-2016,18,Evening,12-07-2016 19:12
3268,Airport,Trip Completed,13-07-2016 10:27,13-07-2016,10,Morning,13-07-2016 11:31
3530,Airport,Trip Completed,13-07-2016 17:53,13-07-2016,17,Evening,13-07-2016 18:43
4765,Airport,Trip Completed,14-07-2016 15:36,14-07-2016,15,Afternoon,14-07-2016 16:41
531,City,Trip Completed,11-07-2016 10:01,11-07-2016,10,Morning,11-07-2016 10:36
1721,City,Trip Completed,12-07-2016 08:10,12-07-2016,8,Morning,12-07-2016 08:47
2665,Airport,Trip Completed,12-07-2016 23:30,12-07-2016,23,Night,13-07-2016 00:37
2951,City,Trip Completed,13-07-2016 06:40,13-07-2016,6,Early Morning,13-07-2016 07:41
3786,Airport,Trip Completed,13-07-2016 20:47,13-07-2016,20,Night,13-07-2016 21:35
4049,City,Trip Completed,14-07-2016 01:03,14-07-2016,1,Late Night,14-07-2016 02:26
4079,Airport,Trip Completed,14-07-2016 02:31,14-07-2016,2,Late Night,14-07-2016 03:33
4233,Airport,Trip Completed,14-07-2016 05:51,14-07-2016,5,Early Morning,14-07-2016 06:58
4884,Airport,Trip Completed,14-07-2016 17:53,14-07-2016,17,Evening,14-07-2016 19:06
6350,City,Trip Completed,15-07-2016 18:57,15-07-2016,18,Evening,15-07-2016 20:08
